Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"55 Auto Group of Apex LLC","3337 Air Park Rd, Fuquay-Varina, NC 27526, USA","(919) 372-8021","http://www.55autogroupapexnc.com/","55autoapexnc@gmail.com","55autoapexnc@gmail.com","https://maps.google.com/?cid=12035519075918581673",4.6,48,"Apex, NC"
"No Hassle Auto","1204 S Church St, Rocky Mount, NC 27803, USA","(252) 442-1600","https://no-hassle-auto.ueniweb.com/","clanton959@aol.com","clanton959@aol.com","https://maps.google.com/?cid=5689301867297487773",4.6,36,"Rocky Mount, NC"
"Kernersville Chrysler Dodge Jeep Ram","950 NC-66 South, Kernersville, NC 27284, USA","(888) 656-5791","https://www.31dodge.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","aclay@31dodge.com","aclay@31dodge.com","https://maps.google.com/?cid=14799011658869048217",4.5,5980,"Kernersville, NC"
"Victory Chevrolet, LLC","717 Rhyne Rd, Charlotte, NC 28214, USA","(704) 837-0410","https://www.victorychevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","kimberly@victorychevycharlotte.com","kimberly@victorychevycharlotte.com","https://maps.google.com/?cid=16991076230663204718",4.5,5456,"Charlotte, NC"
"Lake Norman Chrysler Dodge Jeep RAM","20320 Chartown Dr, Cornelius, NC 28031, USA","(704) 936-0673","https://www.lakenormanchrysler.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chryslerdodgejeepramsales","lknsales@parksautogroup.com","lknsales@parksautogroup.com","https://maps.google.com/?cid=5030335381035043770",4.5,4135,"Huntersville, NC"
"Bryan Honda","4104-A, 4104 Raeford Rd, Fayetteville, NC 28304, USA","(910) 600-6337","https://www.bryanhondafayetteville.com/?utm_source=gmb&utm_medium=organic&utm_campaign=sales","sales@bryanhonda.com","sales@bryanhonda.com","https://maps.google.com/?cid=10143817407756375330",4.5,3918,"Fayetteville, NC"
"Hanna Imports","2407 Wake Forest Rd, Raleigh, NC 27608, USA","(919) 878-5855","https://www.hannaimports.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","sales@hannaimports.com","sales@hannaimports.com","https://maps.google.com/?cid=12874292202614322064",4.5,3905,"Raleigh, NC"
"Modern Toyota","3178 Peters Creek Pkwy, Winston-Salem, NC 27127, USA","(336) 793-5937","https://www.moderntoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","toyotawscontactus@modernauto.com","toyotawscontactus@modernauto.com","https://maps.google.com/?cid=6555853383928293341",4.5,3697,"Winston-Salem, NC"
"Capital Ford of Wilmington","4222 Oleander Dr, Wilmington, NC 28403, USA","(910) 799-4060","https://www.capitalfordofwilmington.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=honestdigital","support@cfwilm.com","support@cfwilm.com","https://maps.google.com/?cid=7648236564520091520",4.5,3428,"Wilmington, NC"
"Parks Chevrolet Kernersville","615 NC-66, Kernersville, NC 27284, USA","(336) 310-0876","https://www.parkschevy.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-Listing","pkvslsmgr@parksautogroup.com","pkvslsmgr@parksautogroup.com","https://maps.google.com/?cid=13896782391953106466",4.5,3093,"Kernersville, NC"
"Auction Direct USA Raleigh NC","7601 Glenwood Ave, Raleigh, NC 27612, USA","(844) 678-8048","https://www.auctiondirectusa.com/used-cars-raleigh-nc?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=raleigh","raleighsales@auctiondirectusa.com","raleighsales@auctiondirectusa.com; kcondon@auctiondirectusa.com; jcollins@auctiondirectusa.com","https://maps.google.com/?cid=1927090877694186513",4.5,3039,"Raleigh, NC"
"Modern Nissan of Winston Salem","5795 University Pkwy, Winston-Salem, NC 27105, USA","(336) 767-8260","https://www.modernnissanofwinstonsalem.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","nissanwscontactus@modernauto.com","nissanwscontactus@modernauto.com","https://maps.google.com/?cid=7107107173098065754",4.5,2603,"Winston-Salem, NC"
"Hendrick Dodge RAM FIAT","81 Mackenan Dr, Cary, NC 27511, USA","(919) 439-5394","https://www.hendrickdodge.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","christopher.haider@hendrickauto.com","christopher.haider@hendrickauto.com","https://maps.google.com/?cid=11557138428989433077",4.5,2507,"Cary, NC"
"Sport Durst Chrysler Dodge Jeep Ram","4511 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 808-4529","https://www.sportdurstchryslerjeepdodge.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","leads@sportdurstcdjr.com","leads@sportdurstcdjr.com","https://maps.google.com/?cid=17059843984560559282",4.5,2222,"Durham, NC"
"Leith Volkswagen of Raleigh","4005 Capital Hills Dr, Raleigh, NC 27616, USA","(919) 828-0828","https://www.leithvwraleigh.com/?utm_source=gmb&utm_medium=organic&utm_campaign=google_my_business","volkswagen.raleigh.sales@leithcars.com","volkswagen.raleigh.sales@leithcars.com","https://maps.google.com/?cid=17048298313245826804",4.5,1914,"Wake Forest, NC"
"Westgate Kia of Wake Forest","10956 Star Rd, Wake Forest, NC 27587, USA","(919) 899-8972","https://www.westgatekia.com/","clients@highervisibility.com","clients@highervisibility.com; leads@wakeforestkia.westgatecars.com","https://maps.google.com/?cid=10994141843295187794",4.5,1807,"Wake Forest, NC"
"Modern Nissan of Lake Norman","18615 Statesville Rd, Cornelius, NC 28031, USA","(704) 237-5100","https://www.modernnissanoflakenorman.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","nissanlncontactus@modernauto.com","nissanlncontactus@modernauto.com","https://maps.google.com/?cid=11018077723367677518",4.5,1700,"Huntersville, NC"
"Keith Hawthorne Hyundai of Gastonia","4712 Wilkinson Blvd, Gastonia, NC 28056, USA","(704) 478-2000","https://www.hyundaiofgastonia.com/?utm_source=gmb&utm_medium=organic","accessibility@hmausa.com","accessibility@hmausa.com; keithhawthornehygastonia@eleadtrack.net","https://maps.google.com/?cid=14282007935068072813",4.5,1697,"Gastonia, NC"
"Don Williamson Nissan","310 Western Blvd, Jacksonville, NC 28546, USA","(910) 353-7700","https://www.dwnissan.com/","leads@donwilliamsonnissan.com","leads@donwilliamsonnissan.com","https://maps.google.com/?cid=12710186253027697715",4.5,1403,"Jacksonville, NC"
"Sport Durst Mazda","4515 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 873-4428","https://www.sportdurstmazda.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","leads@sportdurstmazdadurham.com","leads@sportdurstmazdadurham.com","https://maps.google.com/?cid=3825398814935602876",4.5,1343,"Chapel Hill, NC"
"Benchmark Auto Sales, Inc. - Buy-Here, Pay-Here Alternative","1500 Brevard Rd, Asheville, NC 28806, USA","(828) 418-1800","http://www.benchmarkautosales.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=asheville","sales@benchmarkautosales.com","sales@benchmarkautosales.com","https://maps.google.com/?cid=8010494522308927349",4.5,1334,"Asheville, NC"
"Flow Buick GMC of Fayetteville","5264 Red Tip Rd, Fayetteville, NC 28314, USA","(910) 644-0966","http://www.flowfayettevillebuickgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","flowautofayetteville@eleadtrack.net","flowautofayetteville@eleadtrack.net","https://maps.google.com/?cid=10008803587139616961",4.5,1289,"Fayetteville, NC"
"Sanford Honda","3130 S Horner Blvd, Sanford, NC 27332, USA","(919) 888-4856","https://www.sanfordhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website%20","leads@sanfordhondasales.com","leads@sanfordhondasales.com","https://maps.google.com/?cid=9320333341785880740",4.5,1000,"Sanford, NC"
"Sanford Imports","1301 Douglas Dr, Sanford, NC 27330, USA","(919) 415-1220","https://www.sanfordimports.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","leads@sanfordimportscrm.com","leads@sanfordimportscrm.com","https://maps.google.com/?cid=15857520669375346006",4.5,933,"Apex, NC"
"Johnson Hyundai of Wake Forest","11000 Capital Blvd, Wake Forest, NC 27587, USA","(984) 235-5088","https://www.johnsonhyundaiofwakeforest.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb+sales","sales@johnsonhyundaiwakeforest.edealerhub.com","sales@johnsonhyundaiwakeforest.edealerhub.com; accessibility@hmausa.com","https://maps.google.com/?cid=3719413311176620455",4.5,848,"Wake Forest, NC"
"BlueWater MotorSports","6757 Market St, Wilmington, NC 28405, USA","(910) 392-1882","http://www.bluewatermotorsports.com/","bluewaterbillys@gmail.com","bluewaterbillys@gmail.com","https://maps.google.com/?cid=10659540262861909392",4.5,828,"Wilmington, NC"
"Sport Durst Volkswagen of Jacksonville","2406 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 938-1417","https://www.sportdurstvolkswagenofjacksonville.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","leads@sportdurstjacksonville.com","leads@sportdurstjacksonville.com","https://maps.google.com/?cid=8968017933834424475",4.5,791,"Jacksonville, NC"
"Hendrick Luxury Auto Mall at Northlake","10720 Northlake Auto Plaza Blvd, Charlotte, NC 28269, USA","(866) 689-7871","https://www.hendrickcars.com/north-carolina/charlotte.htm?postalcode=28269&range=&franchise=&parentId=","david.clark@hendrickauto.com","david.clark@hendrickauto.com","https://maps.google.com/?cid=13308155035593182452",4.5,560,"Huntersville, NC"
"Lee Ford of Wilson","4170 Raleigh Rd Pkwy W, Wilson, NC 27896, USA","(252) 291-6000","https://www.leemotor.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","misty.bowen@leemotor.com","misty.bowen@leemotor.com","https://maps.google.com/?cid=3873700910604647937",4.5,547,"Wilson, NC"
"Bob King Pre-Owned","5110 New Centre Dr, Wilmington, NC 28403, USA","(910) 799-3520","https://www.bobkinggmc.com/","sales@bobking.com","sales@bobking.com","https://maps.google.com/?cid=16912201471882727093",4.5,215,"Wilmington, NC"
"CTR Automotive Concord","2525 Zion Church Rd, Concord, NC 28025, USA","(704) 788-8998","https://www.ctrrepair.com/","dennis@ctrrepair.com","dennis@ctrrepair.com; jay@ctrrepair.com","https://maps.google.com/?cid=12012272075907599249",4.5,205,"Concord, NC"
"Auto Network Of The Triad LLC","5730 Old Walkertown Rd, Walkertown, NC 27051, USA","(336) 754-4016","http://www.autonetworkoftriad.com/","blake@autonetworkoftriad.com","blake@autonetworkoftriad.com","https://maps.google.com/?cid=7466690624397813333",4.5,127,"Winston-Salem, NC"
"Sanford Auto Brokers LLC","1803 Keller-Andrews Rd, Sanford, NC 27330, USA","(919) 708-5443","http://www.durabuiltsanford.com/","sales@durabuiltsanford.com","sales@durabuiltsanford.com; sales@sanfordautobrokers.com; hallmans2nations@gmail.com; prebuiltstructures@gmail.com; itgarciasanchez@gmail.com; buildingvillage@yahoo.com; sanfordautobrokersllc@gmail.com; stritefamily@emypeople.net; nathanbeachandme@gmail.com; rickodomjr@cs.com; zchhoward@gmail.com","https://maps.google.com/?cid=13456887812288737262",4.5,64,"Sanford, NC"
"Beaver's Pre-Owned Honda","2060 Deal Rd, Mooresville, NC 28115, USA","(704) 932-8690","http://www.beaverscarsalvage.com/","sales@beaverscarsalvage.com","sales@beaverscarsalvage.com","https://maps.google.com/?cid=16090656329434692077",4.5,50,"Mooresville, NC"
"Team LJ Auto Sales","2619 Old North Sharon Amity Rd, Charlotte, NC 28205, USA","(980) 213-9286","http://teamljautos.com/","teamljautosales@gmail.com","teamljautosales@gmail.com","https://maps.google.com/?cid=14164651000847286388",4.5,48,"Monroe, NC"
"Jack's Used Cars LLC","1009 N Church St, Rocky Mount, NC 27804, USA","(252) 977-3333","http://www.jacksusedcarsllc.com/","legendfiftyone@gmail.com","legendfiftyone@gmail.com","https://maps.google.com/?cid=7774184257584612575",4.5,35,"Rocky Mount, NC"
"Drive Max Used Cars","6210 Old US Hwy 70 W, New Bern, NC 28562, USA","(252) 515-4389","http://www.drivemaxusedcars.com/","kyle@newberncars.com","kyle@newberncars.com","https://maps.google.com/?cid=1369366735310569772",4.5,22,"New Bern, NC"
"Moore Motor Company INC","5975 S Main St, Salisbury, NC 28147, USA","(704) 925-9377","http://www.moore-motors.com/","mooremotors@outlook.com","mooremotors@outlook.com; wesleymoore@live.com","https://maps.google.com/?cid=10538799799777812476",4.5,8,"Salisbury, NC"
"Johnson Hyundai of Apex","1405 Vision Dr, Apex, NC 27523, USA","(919) 439-2059","https://www.johnsonhyundaiofapex.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","accessibility@hmausa.com","accessibility@hmausa.com; johnsonhyundaicary@eleadtrack.net","https://maps.google.com/?cid=17793842548290420356",4.4,3304,"Apex, NC"
"Fields Chrysler Jeep Dodge RAM Asheville","255 Smokey Park Hwy, Asheville, NC 28806, USA","(828) 667-5213","https://www.fieldscjdrasheville.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","chris.jordan@fieldsauto.com","chris.jordan@fieldsauto.com","https://maps.google.com/?cid=14691573485501932271",4.4,2651,"Asheville, NC"
"Keffer Mazda","13307 Statesville Rd, Huntersville, NC 28078, USA","(704) 464-0105","https://www.keffermazda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website","contactus@keffermazda.com","contactus@keffermazda.com","https://maps.google.com/?cid=10946537648723008667",4.4,2055,"Huntersville, NC"
"Modern Hyundai of Concord","965 Concord Pkwy S, Concord, NC 28027, USA","(704) 262-4408","https://www.modernhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","hyundaicncontactus@modernauto.com","hyundaicncontactus@modernauto.com","https://maps.google.com/?cid=7104226122174218964",4.4,1720,"Concord, NC"
"Burlington KIA of NC","2149 Hatchery Rd, Burlington, NC 27215, USA","(336) 791-4151","https://www.burlingtonkianc.com/?utm_source=google&utm_medium=google+my+business","leads@driveburlingtonkianc.com","leads@driveburlingtonkianc.com","https://maps.google.com/?cid=9212734115928006484",4.4,1700,"Burlington, NC"
"JT Auto Group","3132 Old, Jefferson Davis Hwy, Sanford, NC 27332, USA","(888) 272-1692","https://www.jtautogroup.com/?utm_source=Google&utm_medium=GMB&utm_campaign=JTAutogroup","finance@jtautomart.com","finance@jtautomart.com","https://maps.google.com/?cid=8262293698556997796",4.4,1686,"Sanford, NC"
"Flow Buick GMC of Winston-Salem","1400 S Stratford Rd, Winston-Salem, NC 27103, USA","(336) 937-9049","https://www.flowgmauto.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile_bgmc","flowgmap@eleadtrack.net","flowgmap@eleadtrack.net","https://maps.google.com/?cid=8681820179661794595",4.4,1592,"Winston-Salem, NC"
"Carolina Nissan","1329 Huffman Mill Rd, Burlington, NC 27215, USA","(336) 584-0201","https://www.carolinanissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_listing","craven@carolinanissan.com","craven@carolinanissan.com","https://maps.google.com/?cid=8565847249490793448",4.4,1591,"Burlington, NC"
"Powers-Swain Chevrolet, INC.","4709 Bragg Blvd, Fayetteville, NC 28303, USA","(910) 728-4612","https://www.pschevy.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","mleechford@embarqmail.com","mleechford@embarqmail.com","https://maps.google.com/?cid=5902155530065270904",4.4,1273,"Fayetteville, NC"
"Parks GMC Kernersville","900 NC-66, Kernersville, NC 27284, USA","(336) 904-3083","https://www.parksgmckernersville.com/?utm_source=gmb&utm_medium=organic&utm_campaign=honestdigital","pbgsalesmanagers@parksautogroup.com","pbgsalesmanagers@parksautogroup.com","https://maps.google.com/?cid=4156050538548785892",4.4,1215,"Kernersville, NC"
"Capital Hyundai of Jacksonville","2325 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 455-1555","https://www.capitalhyundaiofjacksonville.com/?utm_source=google_my_business&utm_medium=organic&utm_campaign=gmb","accessibility@hmausa.com","accessibility@hmausa.com; mbardaxis@capitalautogroup.com","https://maps.google.com/?cid=15324886361219953293",4.4,884,"Jacksonville, NC"
"Belmonte Auto Imports","8516 Capital Blvd, Raleigh, NC 27616, USA","(919) 878-5566","https://www.belmonteauto.com/","info@belmonteauto.com","info@belmonteauto.com","https://maps.google.com/?cid=16979324436457936852",4.4,391,"Wake Forest, NC"
"Greenville Used Cars","2700 Laurens Rd, Greenville, SC 29607, USA","(864) 568-3655","https://www.greenvilleautomotive.com/","rbrown4@asburyauto.com","rbrown4@asburyauto.com","https://maps.google.com/?cid=8980543709927651929",4.4,315,"Greenville, NC"
"Morrison Motor Cars Inc","1170 Old Charlotte Rd SW, Concord, NC 28027, USA","(704) 782-7716","http://www.morrisoncars.com/","mmc1170@gmail.com","mmc1170@gmail.com","https://maps.google.com/?cid=15457913363276489700",4.4,257,"Concord, NC"
"Genesis of Lake Norman","18605 Statesville Rd, Cornelius, NC 28031, USA","(704) 765-3500","https://www.genesisoflakenorman.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","genesiscncontactus@modernauto.com","genesiscncontactus@modernauto.com","https://maps.google.com/?cid=6860541731329200331",4.4,184,"Cornelius, NC"
"Seaport Auto Sales","1209 College Rd, Wilmington, NC 28403, USA","(910) 501-2696","http://www.seaportautosales.com/","seaportautosales@hotmail.com","seaportautosales@hotmail.com","https://maps.google.com/?cid=3818517134177713939",4.4,65,"Wilmington, NC"
"Westgate Chrysler Jeep Dodge RAM","6421 Old Westgate Rd, Raleigh, NC 27617, USA","(919) 865-5000","https://www.westgatechryslerjeepdodge.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","sales@westgatejeep.com","sales@westgatejeep.com","https://maps.google.com/?cid=5694485791713717029",4.3,5416,"Wake Forest, NC"
"Sport Durst Hyundai","4507 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 873-4783","https://www.sportdursthyundai.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","accessibility@hmausa.com","accessibility@hmausa.com; leads@sportdursthyundaidurham.com","https://maps.google.com/?cid=10251150298921027857",4.3,2389,"Chapel Hill, NC"
"Parks Chrysler Dodge Jeep RAM Gastonia","2339 E Franklin Blvd, Gastonia, NC 28054, USA","(833) 842-7956","https://www.gastoniadodge.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chryslerdodgejeepramsales","gcdjr@parksautogroup.com","gcdjr@parksautogroup.com","https://maps.google.com/?cid=16806196650862248293",4.3,1900,"Gastonia, NC"
"Gastonia Chevrolet Buick GMC","831 S Main St, Lowell, NC 28098, USA","(980) 550-1135","https://www.gastoniachevroletbuickgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business&dclid=CNaNib3Yp4ADFab2KAUdXaECEg","leads@mckenneygm.com","leads@mckenneygm.com","https://maps.google.com/?cid=12412587214705534054",4.3,1727,"Gastonia, NC"
"Thompson Buick GMC","2600 Wake Forest Rd suite b, Raleigh, NC 27609, USA","(919) 578-9770","https://www.thompsoncars.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","anwilmot@thompsoncars.com","anwilmot@thompsoncars.com","https://maps.google.com/?cid=14978768136541803793",4.3,1668,"Wake Forest, NC"
"Westgate Dodge Ram of Wake Forest","10936 Star Rd, Wake Forest, NC 27587, USA","(984) 237-3127","https://www.westgatedodgeram.com/","clients@highervisibility.com","clients@highervisibility.com; tgravesjr@westgatecars.com","https://maps.google.com/?cid=17224366332217136012",4.3,1289,"Wake Forest, NC"
"Carolina Volkswagen","7800 E Independence Blvd, Charlotte, NC 28227, USA","(980) 229-4446","https://www.carolinavw.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","cpowell@drivedag.com","cpowell@drivedag.com","https://maps.google.com/?cid=222244095581009968",4.3,1049,"Matthews, NC"
"Hubert Vester Chevrolet","3717 Raleigh Rd Pkwy W #100, Wilson, NC 27896, USA","(252) 293-6282","https://www.vesterchevrolet.com/?utm_source=GMB%20listing&utm_medium=organic&utm_campaign=GMB%20organic","cedmondson@hvautogroup.com","cedmondson@hvautogroup.com; hvagc@heartcoregrowth.com","https://maps.google.com/?cid=16162082627313247197",4.3,735,"Wilson, NC"
"Compass Auto Sales","6304 Market St, Wilmington, NC 28405, USA","(910) 769-3626","http://compassautos.com/","compassautos16@gmail.com","compassautos16@gmail.com","https://maps.google.com/?cid=10605129684508073312",4.3,157,"Wilmington, NC"
"Green Corner Auto Park Inc","1214 Garner Bagnal Blvd, Statesville, NC 28677, USA","(704) 883-8787","https://greencornerautopark.com/","sales@greencornerautopark.com","sales@greencornerautopark.com","https://maps.google.com/?cid=14086454753188201067",4.3,134,"Statesville, NC"
"Tank Auto Sales, LLC","1777 Smokey Park Hwy, Candler, NC 28715, USA","(828) 633-6350","https://tankautosalesasheville.com/","tankautosalesteam@gmail.com","tankautosalesteam@gmail.com","https://maps.google.com/?cid=5933365594175244053",4.3,108,"Asheville, NC"
"Skyline Motors","33 Sardis Rd, Asheville, NC 28806, USA","(828) 633-6855","http://skylinemotorsllc.com/","skylinemotorsllc@hotmail.com","skylinemotorsllc@hotmail.com","https://maps.google.com/?cid=1841167446027929232",4.3,94,"Asheville, NC"
"North Cannon Auto","1702 N Cannon Blvd, Kannapolis, NC 28083, USA","(704) 285-2471","http://www.northcannon.com/","cannon3709@gmail.com","cannon3709@gmail.com","https://maps.google.com/?cid=15962495691856093913",4.3,60,"Kannapolis, NC"
"Doug Henry Preowned","1202 US-117, Goldsboro, NC 27530, USA","(919) 734-4500","http://www.doughenrypreowned.com/","doughenrypreowned@gmail.com","doughenrypreowned@gmail.com","https://maps.google.com/?cid=2471622080570811848",4.3,19,"Goldsboro, NC"
"Select Auto Sales Of Greenville","4597 US-13, Greenville, NC 27834, USA","(252) 756-7030","http://selectautogreenville.com/contact","allencox@live.com","allencox@live.com","https://maps.google.com/?cid=5623571553900265415",4.3,18,"Greenville, NC"
"Southern States Hyundai of Raleigh","2511 Wake Forest Rd B, Raleigh, NC 27609, USA","(919) 839-7481","https://www.hyundairaleigh.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GoogleMyBusiness","accessibility@hmausa.com","accessibility@hmausa.com; bmac7240@yahoo.com","https://maps.google.com/?cid=9935826018145499820",4.2,2568,"Wake Forest, NC"
"Town and Country Ford","5401 E Independence Blvd, Charlotte, NC 28212, USA","(704) 557-0596","https://www.townandcountryford.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic","sales@townandcountryford.edealerhub.com","sales@townandcountryford.edealerhub.com","https://maps.google.com/?cid=12211571388691540122",4.2,2031,"Charlotte, NC"
"Steve White Motors","3470 US Hwy 70 SE, Newton, NC 28658, USA","(828) 800-9837","https://www.stevewhitemotors.net/?utm_source=googlemybusiness&utm_medium=organic","stevewhitemotors@gmail.com","stevewhitemotors@gmail.com","https://maps.google.com/?cid=10055668393918321940",4.2,963,"Hickory, NC"
"Asheville Chevrolet","205 Smokey Park Hwy, Asheville, NC 28806, USA","(828) 665-4444","https://www.ashevillechevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_websitelink","sales@avlchevy.com","sales@avlchevy.com","https://maps.google.com/?cid=10731973119140712096",4.2,725,"Asheville, NC"
"Manheim Statesville","145 Auction Ln, Statesville, NC 28625, USA","(704) 876-1111","http://www.manheim.com/locations/SVAA/events","statesvillefrontoffice-titles@coxautoinc.com","statesvillefrontoffice-titles@coxautoinc.com; avh-svaa@coxautoinc.com; amanda.savage@coxautoinc.com; jason.albright@coxautoinc.com; melina.zografakis@coxautoinc.com; nick.pharr@coxautoinc.com; todd.roberts@coxautoinc.com; lisa.morrow@coxautoinc.com; monica.prince@coxautoinc.com; tom.tomchik@coxautoinc.com; dee.paiva@coxautoinc.com; tiffany.read@coxautoinc.com; ryan.harris@coxautoinc.com; joe.barney@coxautoinc.com","https://maps.google.com/?cid=3588072567795736675",4.2,563,"Statesville, NC"
"Hendrick Preowned of Cary","70 Mackenan Dr, Cary, NC 27511, USA","(919) 238-4380","https://www.hendrickpreownedcary.com/?utm_source=google&utm_medium=organic&utm_campaign=hendricklocallistings","luke.lavoie@hendrickauto.com","luke.lavoie@hendrickauto.com","https://maps.google.com/?cid=8986477824754151873",4.2,174,"Cary, NC"
"Haywood Auto Sales Inc","1965 N Roberts Ave, Lumberton, NC 28358, USA","(910) 738-7615","http://www.haywoodautosales.com/","haywoodautosales@gmail.com","haywoodautosales@gmail.com","https://maps.google.com/?cid=15363767067187106174",4.2,139,"Lumberton, NC"
"Arnold Automotive Inc.","3325 Neuse Blvd, New Bern, NC 28560, USA","(252) 633-6087","https://arnoldautoinc.com/inventory","arnoldautomotiveinc@gmail.com","arnoldautomotiveinc@gmail.com","https://maps.google.com/?cid=11799652255027817327",4.2,109,"New Bern, NC"
"Travelers Auto","816 Main St, Sanford, NC 27332, USA","(919) 718-5105","http://www.travelers-auto.com/","travelersauto@gmail.com","travelersauto@gmail.com","https://maps.google.com/?cid=15459885980761843784",4.2,68,"Sanford, NC"
"Next Level Auto Sales, LLC","3747 Matthews-Indian Trail Rd STE 1000, Matthews, NC 28104, USA","(704) 733-8413","http://www.nextlevelautosales.com/","nextlevelautosales1@gmail.com","nextlevelautosales1@gmail.com","https://maps.google.com/?cid=2923700816006578441",4.2,51,"Indian Trail, NC"
"New Bern Auto Group","3405 Dr. M.L.K. Jr Blvd, New Bern, NC 28562, USA","(252) 638-6161","https://www.newbernautogroup.com/","impallari@gmail.com","impallari@gmail.com","https://maps.google.com/?cid=14801722235676695029",4.2,39,"New Bern, NC"
"GR8 Auto","8037 Fairview Rd Ste A, Mint Hill, NC 28227, USA","(828) 458-6238","https://gr8-auto.com/","samuel@gr8-auto.com","samuel@gr8-auto.com","https://maps.google.com/?cid=314797672634035863",4.2,33,"Mint Hill, NC"
"National Dodge Chrysler Jeep Ram","2223 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 347-3777","https://www.nationaldodge.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","sales@nationaldodge.com","sales@nationaldodge.com","https://maps.google.com/?cid=12049858574575523993",4.1,1681,"Jacksonville, NC"
"Team Chevrolet GMC of Salisbury","404 Jake Alexander Blvd S, Salisbury, NC 28145, USA","(704) 803-8525","https://www.teamchevync.com/?utm_source=google&utm_medium=organic&utm_term=googlebusiness","kdillard1@ctc.net","kdillard1@ctc.net","https://maps.google.com/?cid=5563918796961103321",4.1,1573,"Salisbury, NC"
"Don Bulluck Chevrolet","1920 North Wesleyan Boulevard, N U.S. 301, Rocky Mount, NC 27801, USA","(252) 977-3355","https://www.bulluckchevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","dbcc@bulluckchevrolet.com","dbcc@bulluckchevrolet.com","https://maps.google.com/?cid=5859214897744076920",4.1,360,"Rocky Mount, NC"
"Peak Motors","50 U.S. Hwy 70 SW, Hickory, NC 28602, USA","(828) 328-3358","http://www.peakmotorsinc.com/","peakmotorsinc@yahoo.com","peakmotorsinc@yahoo.com","https://maps.google.com/?cid=3677928326740243990",4.1,277,"Hickory, NC"
"Flow Chevrolet of Winston Salem","1400 S Stratford Rd, Winston-Salem, NC 27103, USA","(336) 760-7000","https://www.flowgmauto.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile_chevy","flowgmap@eleadtrack.net","flowgmap@eleadtrack.net","https://maps.google.com/?cid=16697046754303828759",4.1,211,"Winston-Salem, NC"
"Cary Auto Mall","100 Auto Mall Drive, Cary, NC 27511, USA","(919) 439-5132","http://www.caryautomall.com/","david.clark@hendrickauto.com","david.clark@hendrickauto.com","https://maps.google.com/?cid=17480748159879073794",4.1,88,"Cary, NC"
"Quinn's Covenant Cars","2011 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 225-8221","http://prettytrucks.com/","quinns.cars1998@gmail.com","quinns.cars1998@gmail.com","https://maps.google.com/?cid=17988582485905588952",4.1,85,"Monroe, NC"
